id,hotel_name,city,phone,email,website,status,date_discovered,audit_notes,last_sent
usa-hotel-2372,Wishes Biscayne Motel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2373,G G Motel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2374,Palihouse Miami Beach,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2375,Abbey Hotel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2376,L Hotel Miami Beach,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2377,Homewood Suites by Hilton Miami-Airport/Blue Lagoon,Miami,+1 305-261-3335,,https://www.hilton.com/en/hotels/miablhw-homewood-suites-miami-airport-blue-lagoon/,new,2026-09-20,Has website,
usa-hotel-2378,Hialeah Motel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2379,Jurny suites Miami Beach,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2380,Illusion Motel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2381,Anthony Gardens,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2382,Palm Tree Club Miami Hotel,Miami,+13058657100,,https://www.palmtreeclubmiami.com/,new,2026-09-20,Has website,
usa-hotel-2383,Motel X,Miami,,,https://motelx.com/,new,2026-09-20,Has website,
usa-hotel-2384,Casa Faena,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2385,Travelodge Miami Biscayne Bay,Miami,+1 305-751-8696,,https://www.wyndhamhotels.com/travelodge/miami-florida/travelodge-miami/overview,new,2026-09-20,Has website,
usa-hotel-2386,"Life House, South of Fifth",Miami,+13054977553,,https://www.atminehospitality.com/,new,2026-09-20,Has website,
usa-hotel-2387,The Cove Hotel by Renzzi,Miami,+13059243187,,https://thecovebyrenzzi.com/book-now/,new,2026-09-20,Has website,
usa-hotel-2388,Kenmore Village Hotel,Miami,+13052040815,,https://www.kenmorevillagehotel.com/,new,2026-09-20,Has website,
usa-hotel-2389,"the goodtime hotel, Miami Beach, a Tribute Portfolio Hotel",Miami,+1-786-687-0234,,https://www.marriott.com/en-us/hotels/miasx-the-goodtime-hotel-miami-beach-a-tribute-portfolio-hotel/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,new,2026-09-20,Has website,
usa-hotel-2390,Liberty Park Hotel - South Beach,Miami,+13056970300,,https://www.libertyparkhotel.com/,new,2026-09-20,Has website,
usa-hotel-2391,Sun Aire Motel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2392,Courtyard Apartments Part of the Oasis Casita Collection,Miami,+1 786 992 7751,occmiamibeachgm@jpassetmanagement.com,https://www.oasiscasitacollection.com/resorts/miami-beach/oasis/courtyard-apartments/,new,2026-09-20,Has website,
usa-hotel-2393,San Juan Motel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2394,Hilton Cabana Miami Beach,Miami,+13058646261,,https://www.hilton.com/en/hotels/miambhf-hilton-cabana-miami-beach-resort/,new,2026-09-20,Has website,
usa-hotel-2395,Ernesto Motel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2396,Ocean Place,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2397,Grand Beach Hotel Bay Harbor,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2398,The Tony Hotel South Beach,Miami,+1-305-531-2222,info@thetonyhotel.com,https://www.thetonyhotel.com/,new,2026-09-20,Has website,
usa-hotel-2399,Pullman Miami Airport Hotel,Miami,+1-305-264-4888,pullman.miami@accor.com,https://www.pullman-miami-airport.com/,new,2026-09-20,Has website,
usa-hotel-2400,Renzzi On The Beach,Miami,+13052394017,,https://renzzionthebeach.com,new,2026-09-20,Has website,
usa-hotel-2401,Haddon Hall Hotel,Miami,+1-305-531-1251,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2402,"Royal Palm South Beach Miami, a Tribute Portfolio Resort 2",Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2403,Casa Gaby Apartments Part of the Oasis Casita Collection,Miami,+1 786 992 7751,occmiamibeachgm@jpassetmanagement.com,https://www.oasiscasitacollection.com/resorts/miami-beach/oasis/casa-gaby-apartments/,new,2026-09-20,Has website,
usa-hotel-2404,Roami at The Palace,Miami,+18333053535,,https://www.roami.com/destinations/miami/68a7f56ff16fe300107e87d7,new,2026-09-20,Has website,
usa-hotel-2405,Blue Moon Hotel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2406,Oceanside Hotel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2407,Ramada Miami Springs/Miami International Airport,Miami,+1 305-440-1502,,https://www.wyndhamhotels.com/ramada/miami-springs-florida/ramada-miami-springs-miami-international-airport/overview,new,2026-09-20,Has website,
usa-hotel-2408,The Colony Hotel,Miami,+1-305-673-0088,,https://colonymiami.com/,new,2026-09-20,Has website,
usa-hotel-2409,Hacienda Del Ferdinand Motel,Miami,+13057549575,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2410,Extended Stay America Hotel Miami - Brickell - Port of Miami,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2411,Hotel Rendale Miami Beach,Miami,+1-786-496-5730,info@hotelrendalemiami.com,https://www.hotelrendalemiamibeach.com/,new,2026-09-20,Has website,
usa-hotel-2412,Casa Victoria Orchid Hotel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2413,Cadet Hotel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2414,Runway Inn Miami Airport Hotel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2415,Iberostar Waves Berkeley Shore,Miami,+1 786-605-0810,brkrc1@iberostar.com,https://www.iberostar.com/eu/hotels/miami/iberostar-waves-berkeley-shore/,new,2026-09-20,Has website,
usa-hotel-2416,Lombardy Inn,Miami,+1-305-866-5424,,https://hotelscompany.net/business/lombardy-inn-hotel-04zos3,new,2026-09-20,Has website,
usa-hotel-2417,Crowne Plaza South Beach - Z Ocean Hotel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2418,Residence Inn Miami Coconut Grove 2,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2419,Lorraine Hotel,Miami,,,https://lorrainehotel.con,new,2026-09-20,Has website,
usa-hotel-2420,Budget Inn,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2421,Hispaniola Apartments Part of the Oasis Casita Collection,Miami,+1 786 992 7751,occmiamibeachgm@jpassetmanagement.com,https://www.oasiscasitacollection.com/resorts/miami-beach/oasis/hispaniola-apartments/,new,2026-09-20,Has website,
usa-hotel-2422,Extacy Motel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2423,King motel,Miami,+13057572674,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2424,Essex House Hotel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2425,Beachside All Suites Apartments,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2426,Sinbad Motel,Miami,+13057513110,,https://sites.google.com/view/motelsinmiami/fl,new,2026-09-20,Has website,
usa-hotel-2427,Hotel Ocean,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2428,Days Inn by Wyndham Miami Airport North,Miami,+1 305-888-3661,,https://www.wyndhamhotels.com/days-inn/miami-florida/days-inn-miami-airport-north/overview,new,2026-09-20,Has website,
usa-hotel-2429,Dorchester Miami Beach Hotel & Suites,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2430,Pestana Miami South Beach,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2431,Gables Inn,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2432,Hampton Inn & Suites by Hilton Miami Airport South Blue Lagoon,Miami,+1 305-262-5400,,https://www.hilton.com/en/hotels/miahshx-hampton-suites-miami-airport-south-blue-lagoon/,new,2026-09-20,Has website,
usa-hotel-2433,"The Ritz-Carlton Coconut Grove, Miami",Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2434,OYO Hotel Coral Gables - Miami Airport,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2435,COMO Metropolitan Miami Beach,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2436,The New Hotel,Miami,+1-786-830-7562,,https://thenewhotelmiami.com/lander,new,2026-09-20,Has website,
usa-hotel-2437,Royal Motel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2438,Ocean Spray Hotel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2439,Red South Beach Hotel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2440,Motel Seven,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2441,Aqua Hotel Miami Beach,Miami,+13055384361,,https://www.aquamiami.com/,new,2026-09-20,Has website,
usa-hotel-2442,Barlington Hotel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2443,1818 Meridian House,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2444,Best Western Plus Windsor Inn,Miami,+1 305-891-7350,,https://www.bestwestern.com/en_US/book/hotels-in-north-miami/best-western-plus-windsor-inn/propertyCode.10349.html,new,2026-09-20,Has website,
usa-hotel-2445,Courtyard Miami Downtown/Brickell Area,Miami,+1 305-374-3000,,https://www.marriott.com/miadt,new,2026-09-20,Has website,
usa-hotel-2446,Hyatt House Miami Airport,Miami,+1 305-269-1922,,https://www.hyatt.com/https://www.hyatt.com/hyatt-house/en-US/miaxm-hyatt-house-miami-airport,new,2026-09-20,Has website,
usa-hotel-2447,International Inn on the Bay,Miami,+1-305-866-7661,,https://www.internationalinnmia.com/,new,2026-09-20,Has website,
usa-hotel-2448,Radisson Hotel Miami Beach,Miami,+17867445729,,https://www.choicehotels.com/florida/miami-beach/radisson-hotels/fl518,new,2026-09-20,Has website,
usa-hotel-2449,Beds & Drinks,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2450,Circa 39 Miami Beach by IHG,Miami,+1-305-538-4900,,https://www.ihg.com/spnd/hotels/us/en/miami-beach/miavi/hoteldetail,new,2026-09-20,Has website,
usa-hotel-2451,Mare Azur Design District Luxury Apartments,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2452,Hotel Riu Plaza Miami Beach,Miami,+1-305-673-5333,hotel.plazamiamibeach@riu.com,https://www.riu.com/en/hotel/usa/miami-beach/hotel-riu-plaza-miami-beach/,new,2026-09-20,Has website,
usa-hotel-2453,Miami River Inn by Renzzi,Miami,+1-786-485-0498,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2454,Hialeah Executive Motel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2455,Sun Harbour Boutique Hotel,Miami,,,https://sunharbourhotel.com/,new,2026-09-20,Has website,
usa-hotel-2456,Courtyard Miami Coral Gables,Miami,+1 305-443-2301,,https://www.marriott.com/miagb,new,2026-09-20,Has website,
usa-hotel-2457,Ramona Motel,Miami,+1-305-649-1211,,https://www.ramonamotelmiami.us/,new,2026-09-20,Has website,
usa-hotel-2458,Park Royal Miami Beach,Miami,,,https://all.accor.com/hotel/C4P0/index.en.shtml,new,2026-09-20,Has website,
usa-hotel-2459,W South Beach,Miami,+13059383000,,https://www.marriott.com/en-us/hotels/miaws-w-south-beach/overview/,new,2026-09-20,Has website,
usa-hotel-2460,Palm Avenue Motel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2461,Everglades Motel,Miami,,,http://evergladesmotel.com/,new,2026-09-20,Has website,
usa-hotel-2462,Solara Surfside,Miami,+1-305-868-9994,,https://www.bluegreenvacations.com/resorts/florida/solara-surfside,new,2026-09-20,Has website,
usa-hotel-2463,Sunflower Villa,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2464,Residence Inn Miami Airport,Miami,+1 305-642-8570,,https://www.marriott.com/miaas,new,2026-09-20,Has website,
usa-hotel-2465,SpringHill Suites Miami Downtown/Medical Center,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2466,Hotel Indigo Miami Brickell,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2467,Andaz Miami Beach Resort & Spa,Miami,+1 844 509 0787,Miaob-reservations@andaz.com,https://www.hyatt.com/andaz/en-US/miaob-andaz-miami-beach,new,2026-09-20,Has website,
usa-hotel-2468,Comfort Suites Miami Airport North,Miami,+1 305-888-8404,,https://www.choicehotels.com/florida/miami-springs/comfort-suites-hotels/flb13,new,2026-09-20,Has website,
usa-hotel-2469,Element Miami International Airport,Miami,+1 305-636-1600,,https://www.marriott.com/en-us/hotels/miael-element-miami-international-airport/overview/,new,2026-09-20,Has website,
usa-hotel-2470,Best Western Premier Miami International Airport Hotel & Suites Coral Gables,Miami,,,https://www.bestwestern.com/en_US/book/hotel-rooms.10384.html,new,2026-09-20,Has website,
usa-hotel-2471,Faena Hotel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2472,Venezia Hotel Miami,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2473,Tru by Hilton Miami Airport South Blue Lagoon,Miami,+1 305-567-2599,,https://www.hilton.com/en/hotels/miabnru-tru-miami-airport-south-blue-lagoon/,new,2026-09-20,Has website,
usa-hotel-2474,Cadillac Hotel & Beach Club,Miami,+1 305-538-3373,,https://www.marriott.com/en-us/hotels/miakc-cadillac-hotel-and-beach-club-autograph-collection/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,new,2026-09-20,Has website,
usa-hotel-2475,Aloft Miami Brickell,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2476,Crossway Motel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2477,Regency Hotel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2478,Prime Hotel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2479,Westgate South Beach,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2480,Churchill Suites Monte Carlo Miami Beach,Miami,+13056613775,,https://miamivacations.com/monte-carlo-miami-beach/,new,2026-09-20,Has website,
usa-hotel-2481,Fontainebleau,Miami,+1-800-548-8886,,https://www.fontainebleau.com/miamibeach/wellness/lapis-spa/,new,2026-09-20,Has website,
usa-hotel-2482,Aloft Coral Gables,Miami,+13054420372,,https://www.marriott.com/en-us/hotels/miacl-aloft-coral-gables/overview/,new,2026-09-20,Has website,
usa-hotel-2483,YVE Hotel Miami,Miami,+1-305-358-4555,reservations@yvehotelmiami.com,https://www.yvehotelmiami.com/,new,2026-09-20,Has website,
usa-hotel-2484,Leamington Hotel,Miami,+17867552596,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2485,Eurostars Langford,Miami,+1 305-420-2200,reservations@eurostarslangford.com,https://www.eurostarshotels.com/eurostars-langford.html,new,2026-09-20,Has website,
usa-hotel-2486,Miami Marriott Biscayne Bay,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2487,Opera Suites & Marina,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2488,Hilton Miami Downtown,Miami,,,https://www.hilton.com/en/hotels/miadthf-hilton-miami-downtown/,new,2026-09-20,Has website,
usa-hotel-2489,Doubletree by Hilton Grand Hotel Biscayne Bay,Miami,,,https://www.hilton.com/en/hotels/miabsdt-doubletree-grand-hotel-biscayne-bay/,new,2026-09-20,Has website,
usa-hotel-2490,Holiday Inn Express & Suites Miami Airport East,Miami,+1 786-878-5555,,https://www.ihg.com/holidayinnexpress/hotels/us/en/miami/miaex/hoteldetail,new,2026-09-20,Has website,
usa-hotel-2491,The Loft Hotel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2492,Viscay Hotel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2493,Stardust Hotel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2494,Princess Ann Hotel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2495,Hotel Chelsea,Miami,+13055344069,,https://thehotelchelsea.com/,new,2026-09-20,Has website,
usa-hotel-2496,Anchor STUDIOS / HOTEL,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2497,KAYAK Miami Beach,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2498,Ansonia Hotel South Beach,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2499,The Mutiny Hotel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2500,Hyatt Centric South Beach Miami,Miami,,,https://www.hyatt.com/thompson-hotels/en-us/miath-thompson-south-beach,new,2026-09-20,Has website,
usa-hotel-2501,Hilton Garden Inn Miami South Beach,Miami,,,https://www.hilton.com/en/hotels/miasbgi-hilton-garden-inn-miami-south-beach/,new,2026-09-20,Has website,
usa-hotel-2502,Bentley South Beach,Miami,,,https://thebentleyhotel.com/,new,2026-09-20,Has website,
usa-hotel-2503,Residence Inn Miami Beach South Beach,Miami,+1 305-604-6070,,https://www.marriott.com/hotel-info/miach-residence-inn-miami-beach-south-beach/experience-miami/ssunhb3/home-page.mi,new,2026-09-20,Has website,
usa-hotel-2504,Nautilus Sonesta Miami Beach,Miami,+1 305 503 5700,reservations@sonesta.com,https://www.sonesta.com/nautilus-sonesta-miami-beach,new,2026-09-20,Has website,
usa-hotel-2505,Homewood Suites by Hilton Miami Downtown/Brickell,Miami,+1 305-285-7112,,https://www.hilton.com/en/hotels/miadbhw-homewood-suites-miami-downtown-brickell/,new,2026-09-20,Has website,
usa-hotel-2506,L’Etoile Apartments Part of the Oasis Casita Collection,Miami,+1 786 992 7751,occmiamibeachgm@jpassetmanagement.com,https://www.oasiscasitacollection.com/resorts/miami-beach/oasis/letoile-apartments/,new,2026-09-20,Has website,
usa-hotel-2507,The Kent Hotel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2508,El Paseo Hotel,Miami,+17867555032,,https://kasa.com/properties/kasa-el-paseo-miami-beach?propertyType=&petsAllowed=&parking&bedCount=1&bedroomCount=0&bathroomCount=1&amenities=&adultGuestCount=1&childGuestCount=0&infantGuestCount=0&travelingForBusiness=false,new,2026-09-20,Has website,
usa-hotel-2509,Royal Hotel South Beach,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2510,Abae Hotel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2511,Baltic Hotel,Miami,+1-305-861-8845,,https://baltic-hotel.miamibeachfl-hotel.com/,new,2026-09-20,Has website,
usa-hotel-2512,AC Hotel by Marriott Miami Beach,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2513,The Miami Beach EDITION,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2514,Clevelander South Beach Hotel and Bar,Miami,+1-305-532-4006,,https://www.clevelander.com/,new,2026-09-20,Has website,
usa-hotel-2515,Hampton Inn & Suites Miami Midtown,Miami,+1 786-581-0600,,https://www.hilton.com/en/hotels/miamihx-hampton-suites-miami-wynwood-design-district/,new,2026-09-20,Has website,
usa-hotel-2516,AC Hotel Miami Wynwood,Miami,+1 786-209-0005,,https://www.marriott.com/en-us/hotels/miaaw-ac-hotel-miami-wynwood/overview/,new,2026-09-20,Has website,
usa-hotel-2517,Hyde Midtown Miami,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2518,AC Miami Hotel Downtown & Element Miami Downtown,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2519,"EAST, Miami",Miami,+13057127000,reservations@eastmia.com,https://www.easthotels.com/en/miami/,new,2026-09-20,Has website,
usa-hotel-2520,The Altair Bay Harbor Hotel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2521,President Villa Miami Beach,Miami,+13055349334,,https://www.presidentvillamiami.com/,new,2026-09-20,Has website,
usa-hotel-2522,Esmé Miami Beach,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2523,Kimpton Hotel Palomar South Beach,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2524,Urbanica Euclid,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2525,Fisher Island Club,Miami,,,https://www.fisherislandclub.com/,new,2026-09-20,Has website,
usa-hotel-2526,Novotel Miami Brickell,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2527,Radisson RED Miami Airport,Miami,+1 786-798-6369,,https://www.choicehotels.com/florida/miami/radisson-red-hotels/flj13,new,2026-09-20,Has website,
usa-hotel-2528,Staybridge Suites Miami International Airport,Miami,+1 786-629-1413,,https://www.ihg.com/staybridge/hotels/us/en/miami/miats/hoteldetail,new,2026-09-20,Has website,
usa-hotel-2529,Wyndham Garden Miami International Airport,Miami,+1 786-482-2511,,https://www.wgmia.com/,new,2026-09-20,Has website,
usa-hotel-2530,Courtyard Miami Coconut Grove,Miami,+1 305-858-2500,,https://www.marriott.com/miagv,new,2026-09-20,Has website,
usa-hotel-2531,"Royal Palm South Beach Miami, a Tribute Portfolio Resort",Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2532,Miami Airport Marriott,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2533,Shelborne South Beach,Miami,+13053411400,,https://www.shelborne.com/,new,2026-09-20,Has website,
usa-hotel-2534,Fortune House Hotel,Miami,+13053495200,,https://www.fortunehousehotel.com/,new,2026-09-20,Has website,
usa-hotel-2535,Bayside Motor Inn,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2536,Courtyard Miami Beach South Beach,Miami,+1 305-604-8887,,https://www.marriott.com/miacb,new,2026-09-20,Has website,
usa-hotel-2537,Dream South Beach,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2538,Comfort Inn & Suites Miami International Airport,Miami,+1 305-888-3633,,https://www.choicehotels.com/florida/miami-springs/comfort-inn-hotels/flc83,new,2026-09-20,Has website,
usa-hotel-2539,"Hotel Arya, BW Premier Collection",Miami,+1-305-529-2828,FrontDesk@HotelAriaCG.com,https://www.hotelaryacg.com/,new,2026-09-20,Has website,
usa-hotel-2540,TownePlace Suites Miami Airport,Miami,+1 305-779-0900,,https://www.marriott.com/hotels/travel/miasa-towneplace-suites-miami-airport/,new,2026-09-20,Has website,
usa-hotel-2541,Four Points by Sheraton Coral Gables,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2542,Moxy Miami South Beach,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2543,Candlewood Suites Miami International Airport - 36th St,Miami,+13058747000,,https://www.ihg.com/candlewood/hotels/us/en/virginia-gardens/vgccw/hoteldetail?cm_mmc=GoogleMaps-_-CW-_-US-_-VGCCW,new,2026-09-20,Has website,
usa-hotel-2544,Mare Azur by Grand Bay,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2545,Collins Hotel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2546,Orchid House,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2547,"Hotel Colonnade Coral Gables, Autograph Collection",Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2548,Tru,Miami,+1 305-500-2700,,https://www.hilton.com/en/hotels/miaruru-tru-miami-west-brickell/,new,2026-09-20,Has website,
usa-hotel-2549,The Elser Hotel Miami,Miami,+1 786 472 1000,reservations@theelserhotel.com,https://www.theelserhotel.com/,new,2026-09-20,Has website,
usa-hotel-2550,Royal Budget Inn,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2551,"DUA Miami, Autograph Collection",Miami,+1-305-239-1300,hello@duamiamihotel.com,https://www.marriott.com/en-us/hotels/miabk-dua-autograph-collection/overview/,new,2026-09-20,Has website,
usa-hotel-2552,SLS LUX Brickell,Miami,+13058590202,,https://slshotels.com/lux-brickell/,new,2026-09-20,Has website,
usa-hotel-2553,Mr. C Miami - Coconut Grove,Miami,+13058006672,,https://www.mrccoconutgrove.com/,new,2026-09-20,Has website,
usa-hotel-2554,Hyatt Regency Miami,Miami,+1 305-358-1234,,https://miami.regency.hyatt.com/,new,2026-09-20,Has website,
usa-hotel-2555,Commodore Inn the Grove,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2556,Clinton Hotel South Beach,Miami,,,https://clintonsouthbeach.com/,new,2026-09-20,Has website,
usa-hotel-2557,Grand Beach Hotel Surfside West,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2558,Sea View Hotel,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2559,The Ritz-Carlton Bal Harbour,Miami,,,https://www.ritzcarlton.com/en/hotels/miami/bal-harbour/hotel-overview,new,2026-09-20,Has website,
usa-hotel-2560,The St. Regis Bal Harbour Resort,Miami,+1-305-993-3300,info.balharbor@stregis.com,https://www.marriott.com/en-us/hotels/miaxr-the-st-regis-bal-harbour-resort/overview/,new,2026-09-20,Has website,
usa-hotel-2561,Carrilon,Miami,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2562,Loews Coral Gables Hotel,Miami,+17867727600,,https://www.loewshotels.com/coral-gables,new,2026-09-20,Has website,
usa-hotel-2563,"Brickell Arch, a Luxury Collection Hotel, Miami",Miami,+1 305 503 6500,,https://www.marriott.com/en-us/hotels/miald-brickell-arch-a-luxury-collection-hotel-miami/overview/,new,2026-09-20,Has website,
usa-hotel-2564,citizenM Miami Worldcenter,Miami,,,https://www.citizenm.com/hotels/united-states/miami/miami-worldcenter,new,2026-09-20,Has website,
usa-hotel-2565,Four Seasons Hotel at The Surf Club,Miami,+13053813333,,https://www.fourseasons.com/surfside/,new,2026-09-20,Has website,
usa-hotel-2566,Seaway at The Surf Club - Four Seasons Private Residences,Miami,,,https://www.fourseasons.com/residences/private_residences/seaway/,new,2026-09-20,Has website,
usa-hotel-2567,Palm Tree Club Miami,Miami,+1-305-865-7100,reception@palmtreeclubmiami.com,https://www.palmtreeclubmiami.com/,new,2026-09-20,Has website,
usa-hotel-2568,Caribbean,Miami,,,https://3737collinsave.com/,new,2026-09-20,Has website,
usa-hotel-2569,W Nashville,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2570,Hyatt Centric Downtown Nashville,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2571,La Quinta Inn & Suites Nashville Downtown/Stadium,Nashville,+1 615-208-4186,,https://www.wyndhamhotels.com/laquinta/nashville-tennessee/la-quinta-inn-and-suites-nashville-downtown-stadium/overview,new,2026-09-20,Has website,
usa-hotel-2572,Staybridge Suites Nashville - Midtown,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2573,Element Nashville Vanderbilt West End,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2574,TownePlace Suites by Marriott Nashville Midtown,Nashville,+1 615-800-3610,,https://www.marriott.com/hotels/travel/bnatw-towneplace-suites-nashville-midtown/,new,2026-09-20,Has website,
usa-hotel-2575,Hyatt House Nashville Downtown / Convention Center,Nashville,+1 615-248-9888,BNAXD-RFP@hyatt.com,https://www.hyatt.com/en-US/hotel/tennessee/hyatt-house-nashville-downtown-convention-center/bnaxd,new,2026-09-20,Has website,
usa-hotel-2576,Grand Hyatt Nashville,Nashville,,,,new,2026-09-20,No website / OTA dependent,
usa-hotel-2577,Tempo,Nashville,+1 629 224 3959,,https://www.hilton.com/en/hotels/bnapopo-tempo-nashville-downtown/,new,2026-09-20,Has website,
